Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
22:40:44:34.963,61,0.5803725719,0.3507314324,0.0000000000,0.1431985199,0.0000000000,0.2140501887,0.0000000000,0.5829257369,0.3479312956,0.2523241341,0.0000000000,0.0000000000,0.2143117934,0.0000000000,0.0333722606,0.0115150716,0.0000000000,0.0560111701,0.0687535629,0.1507354528,0.1064910218,0.0000000000,0.0186908077,0.0000000000,0.0527123883,0.0223777276,0.0000000000,0.0356013775,0.0414568409,0.1675677896,0.1697369516,0.0800721645,0.0165443532,0.1979623735,0.1290476024,0.0724879801,0.0757772475,0.1385681182,0.1523279548,0.0699073002,0.0774486214,0.0405076891,0.0405077375,0.2951362729,0.0000000000,0.0000000000,0.0406301245,0.1147499382,0.1594804823,0.1236201078,0.1021945328,0.0000283585,-0.2584377527,-0.2986752987,-0.0931025669,-0.1506409645,0.2150117010,-0.0327620916,-0.0854700506,0.2150468975,-0.0186438579
22:40:44:35.963,61,0.8303923607,0.3079437613,0.0000000000,0.1184934676,0.0000000000,0.2369140834,0.0000000000,0.8307136893,0.3057807982,0.2272358835,0.0000000000,0.0000000000,0.2371560782,0.0000000000,0.0328483954,0.0117449835,0.0000000000,0.0557914525,0.0688287467,0.1508127898,0.1213229224,0.0000000000,0.0187817458,0.0000000000,0.0394054838,0.0355394818,0.0000000000,0.0352520198,0.0410747789,0.1678833067,0.1692605168,0.0757272020,0.0163637735,0.1984888613,0.1293908209,0.0809072927,0.0836463049,0.1379054487,0.1509773731,0.0689686537,0.0762673989,0.0881276727,0.0881151035,0.2989040911,0.0000000000,0.0000000000,0.0418610312,0.1202988848,0.1674632430,0.1274023503,0.1089876667,0.0000313259,-0.2571826875,-0.3008693457,-0.0947784558,-0.1363807172,0.1885625124,-0.0259390529,-0.0711044446,0.1885944009,-0.0135589195
22:40:44:36.964,61,0.8672360778,0.2828654945,0.0000000000,0.1050220653,0.0000000000,0.2556236684,0.0000000000,0.8672150970,0.2810361087,0.2131614238,0.0000000000,0.0000000000,0.2557841241,0.0000000000,0.0323370360,0.0119033251,0.0000000000,0.0556248575,0.0687646270,0.1512909234,0.1261617392,0.0000000000,0.0186625831,0.0000000000,0.0347954445,0.0395076945,0.0000000000,0.0349251889,0.0406977870,0.1720070541,0.1693641543,0.0721494034,0.0161278155,0.1987207234,0.1297256798,0.0851865932,0.0877078325,0.1378150135,0.1502344459,0.0694751441,0.0763783157,0.1194179133,0.1193862483,0.3063731790,0.0000000000,0.0000000000,0.0426936410,0.1265356094,0.1762977690,0.1315048039,0.1156863347,0.0000279605,-0.2555485070,-0.3044665456,-0.0943892822,-0.1282881349,0.1731119603,-0.0223675333,-0.0631976873,0.1731418073,-0.0110450275
22:40:44:37.965,61,0.5507645607,0.3260522485,0.0000000000,0.1219065860,0.0000000000,0.2954782546,0.0000000000,0.5507454276,0.3237390816,0.2301509678,0.0000000000,0.0000000000,0.2956374288,0.0000000000,0.0317885391,0.0121040409,0.0000000000,0.0551767834,0.0683944672,0.1514791846,0.1437259465,0.0000000000,0.0185703933,0.0000000000,0.0323664546,0.0417722240,0.0000000000,0.0345315784,0.0402295254,0.1734400392,0.1695255190,0.0697047859,0.0158837307,0.2002945840,0.1352085173,0.0873821676,0.0899025202,0.1373333782,0.1479880959,0.0695625395,0.0762290731,0.1364654452,0.1364144981,0.3076528907,0.0000000000,0.0000000000,0.0434948057,0.1288873106,0.1790639460,0.1332532465,0.1179966778,0.0000192099,-0.2522111833,-0.3081675172,-0.0938943326,-0.1378332973,0.1996799409,-0.0277988687,-0.0729936436,0.1997129172,-0.0147605408
22:40:44:38.965,61,0.3459608853,0.2311705649,0.0000000000,0.1046420857,0.0000000000,0.3342951536,0.0000000000,0.3460119963,0.2296378016,0.2143395394,0.0000000000,0.0000000000,0.3344052136,0.0000000000,0.0312159732,0.0121567138,0.0000000000,0.0546077043,0.0679371208,0.1518604457,0.1489202231,0.0000000000,0.0183230136,0.0000000000,0.0163892694,0.0519610271,0.0000000000,0.0343533531,0.0399443619,0.1742050052,0.1695690602,0.0685366839,0.0157594066,0.2012056112,0.1372271180,0.0887357444,0.0912925154,0.1335926652,0.1396827251,0.0692876875,0.0757050589,0.1438597292,0.1438041329,0.2665865719,0.0000000000,0.0000000000,0.0445671640,0.1318671703,0.1806548685,0.1343102157,0.1190253496,0.0000068449,-0.2487402260,-0.3052473366,-0.0949376225,-0.1296391636,0.1414727867,-0.0184100065,-0.0632850826,0.1414992511,-0.0090087773
22:40:44:39.966,61,0.2166730613,0.1016261354,0.0000000000,0.0845949650,0.0000000000,0.3507408202,0.0000000000,0.2166793048,0.1010181308,0.1946542859,0.0000000000,0.0000000000,0.3508169353,0.0000000000,0.0307219122,0.0121408915,0.0000000000,0.0540193841,0.0675146282,0.1616601646,0.1550000161,0.0000000000,0.0178808291,0.0000000000,0.0000000000,0.1043974310,0.0251240656,0.0342420787,0.0396981202,0.1750449389,0.1699993610,0.0682100579,0.0156947952,0.2108202130,0.1421662718,0.0896204039,0.0921982378,0.1238858998,0.1286775470,0.0687355101,0.0740459189,0.1288524866,0.1288320422,0.2248887718,0.0000000000,0.0000000000,0.0483503938,0.1332274377,0.1810617894,0.1350090504,0.1194334179,0.0000013141,-0.2462067753,-0.3018695414,-0.0955329984,-0.1186801419,0.0621461794,-0.0073675700,-0.0515764877,0.0621626452,-0.0032088330
22:40:44:40.967,61,0.0404876359,0.0104481196,0.0000000000,0.0969044939,0.0000000000,0.3368260264,0.0000000000,0.0405103080,0.0103677092,0.2071694285,0.0000000000,0.0000000000,0.3368961811,0.0000000000,0.0304185785,0.0120125813,0.0000000000,0.0535671376,0.0670819357,0.1730224490,0.1570938081,0.0000000000,0.0169032626,0.0000000000,0.0000000000,0.1207644269,0.0451967381,0.0341654457,0.0394664072,0.1779912710,0.1729808599,0.0683147311,0.0156492274,0.2183058709,0.1479220837,0.0898180753,0.0924138725,0.1177811623,0.1224735528,0.0681447908,0.0729573146,0.0897444859,0.0897437558,0.2116385549,0.0000000000,0.0000000000,0.0502681360,0.1334253699,0.1758086085,0.1352084726,0.1193913892,0.0000000555,-0.2420549840,-0.3031291664,-0.0982647687,-0.1265500635,0.0063843280,-0.0008057932,-0.0591943897,0.0063935919,-0.0003782490
22:40:44:41.967,61,0.0000000000,0.0000000000,0.0000000000,0.1117472053,0.0528520606,0.3095640242,0.0503008403,0.0000000000,0.0000000000,0.2219275087,0.0000000000,0.0525017716,0.3096786141,0.0502562895,0.0302471872,0.0119405556,0.0000000000,0.0530775599,0.0667360947,0.1761572957,0.1571202874,0.0000000000,0.0161461439,0.0000000000,0.0000000000,0.1290262341,0.0547932349,0.0343135819,0.0394783728,0.1829149574,0.1782379448,0.0685936436,0.0156776588,0.2214076221,0.1502510458,0.0896738693,0.0923221260,0.1126741394,0.1181716323,0.0644322112,0.0681954399,0.0546129495,0.0546497814,0.2060911208,0.0000000000,0.0000000000,0.0537880883,0.1265840977,0.1626755446,0.1344893575,0.1183432341,0.0000000004,-0.2379122823,-0.3052323163,-0.0990294963,-0.1355320066,-0.0231202748,0.0031244999,-0.0682443157,-0.0231148768,0.0015765142
22:40:44:42.967,61,0.0000000000,0.0000000000,0.0000000000,0.1251171231,0.0685748234,0.2685886025,0.1064940989,0.0000000000,0.0000000000,0.2353901863,0.0000000000,0.0680763498,0.2687588632,0.1064245403,0.0302160475,0.0117103783,0.0000000000,0.0527967475,0.0662980303,0.1840601265,0.1513614506,0.0000000000,0.0151990587,0.0000000000,0.0000000000,0.1331312656,0.0599452704,0.0345641337,0.0396028683,0.1891129762,0.1858293414,0.0689162686,0.0156553648,0.2228116244,0.1515622288,0.0885696337,0.0913424492,0.1108453795,0.1165776104,0.0634049624,0.0668417066,0.0411160886,0.0411679037,0.2035776973,0.0000000000,0.0000000000,0.0553833321,0.1187875345,0.1536062807,0.1338045597,0.1175136119,0.0000000000,-0.2347517461,-0.3098731935,-0.0977278501,-0.1437278092,-0.0300134718,0.0043001990,-0.0763954148,-0.0300089624,0.0022910016
22:40:44:43.968,61,0.0000000000,0.0000000000,0.0000000000,0.1166073307,0.0791577548,0.2347856909,0.1856982112,0.0000000000,0.0000000000,0.2269195020,0.0000000000,0.0786070675,0.2349939495,0.1856015921,0.0302989185,0.0113853775,0.0000000000,0.0523950234,0.0658423752,0.1846479475,0.1483974159,0.0000000000,0.0144126210,0.0000000000,0.0000000000,0.1353694499,0.0644188747,0.0348428153,0.0397610404,0.1914476901,0.1888337731,0.0692974329,0.0156418588,0.2235928327,0.1523620635,0.0869851038,0.0896783993,0.1095760465,0.1154932231,0.0624521635,0.0656846315,0.0256581958,0.0257114843,0.2025288790,0.0000000000,0.0000000000,0.0577785186,0.1097379401,0.1419609189,0.1288075000,0.1135728732,0.0000000000,-0.2323909849,-0.3139381707,-0.0966248363,-0.1385351866,-0.0346307196,0.0047841184,-0.0711888000,-0.0346268192,0.0024639408
22:40:44:44.969,61,0.0000000000,0.0000000000,0.0000000000,0.1115237623,0.0654704720,0.2165778726,0.2584513724,0.0000000000,0.0000000000,0.2219978124,0.0000000000,0.0650310963,0.2168016732,0.2583492398,0.0305881463,0.0109069403,0.0000000000,0.0520994775,0.0653406680,0.1854297668,0.1468103975,0.0000000000,0.0129626431,0.0000000000,0.0000000000,0.1385884583,0.0800779089,0.0350961350,0.0398840606,0.1954171509,0.1965858787,0.0698903352,0.0155915897,0.2251495272,0.1545171589,0.0849590749,0.0871962979,0.1088983342,0.1149752513,0.0619910732,0.0650486052,0.0186537933,0.0187034253,0.2041959763,0.0000000000,0.0000000000,0.0589627847,0.1053247154,0.1358996332,0.1256413609,0.1105143875,0.0000000005,-0.2299605906,-0.3165278137,-0.0947105661,-0.1355558336,-0.0286379550,0.0038712022,-0.0680981576,-0.0286332686,0.0019488962
22:40:44:45.969,61,0.0000000000,0.0000000000,0.0000000000,0.1095874831,0.0626675859,0.2070619762,0.3254467249,0.0000000000,0.0000000000,0.2201850861,0.0000000000,0.0622522235,0.2072984129,0.3253509104,0.0310352333,0.0103888838,0.0000000000,0.0519664921,0.0648504198,0.1865247488,0.1419990808,0.0000000000,0.0118010109,0.0000000000,0.0000000000,0.1393821985,0.0845769644,0.0355823264,0.0402857177,0.2020864636,0.2054732740,0.0713426396,0.0155578870,0.2259364426,0.1555919051,0.0838379562,0.0859199017,0.1103738025,0.1176333949,0.0620361492,0.0649604201,0.0152241513,0.0152713945,0.2045392990,0.0000000000,0.0000000000,0.0596608557,0.1029283479,0.1327501684,0.1230675727,0.1082618758,0.0000000017,-0.2282295078,-0.3161908388,-0.0943216234,-0.1344534904,-0.0274100993,0.0036751938,-0.0669181272,-0.0274052490,0.0018329965
22:40:44:46.970,61,0.0000000000,0.0000000000,0.0000000000,0.1156815737,0.0572850630,0.2011974007,0.3756637871,0.0000000000,0.0000000000,0.2264782786,0.0000000000,0.0568915941,0.2014391422,0.3755841553,0.0315986276,0.0100675812,0.0000000000,0.0517874062,0.0642829835,0.1868518740,0.1392997503,0.0000000000,0.0105904555,0.0000000000,0.0000000000,0.1438647807,0.0918795466,0.0360025950,0.0406195000,0.2061008066,0.2100370079,0.0739464387,0.0154905645,0.2336450815,0.1631253511,0.0828811005,0.0847590193,0.1107486486,0.1183474138,0.0622565225,0.0650587156,0.0176123548,0.0176391490,0.2040507048,0.0000000000,0.0000000000,0.0601046309,0.1008048430,0.1298485100,0.1207909137,0.1063392088,0.0000000034,-0.2266082913,-0.3177625537,-0.0947759226,-0.1383047849,-0.0250630137,0.0034560051,-0.0706437454,-0.0250578392,0.0017690759
22:40:44:47.970,61,0.0000000000,0.0000000000,0.0000000000,0.1193019077,0.0570730343,0.1962213814,0.4005227387,0.0000000000,0.0000000000,0.2302222848,0.0000000000,0.0566719174,0.1964493841,0.4004487097,0.0325419195,0.0096685933,0.0000000000,0.0517210029,0.0637509748,0.1874964535,0.1309553981,0.0000000000,0.0098490771,0.0000000000,0.0000000000,0.1454870552,0.0948060751,0.0365232006,0.0410837792,0.2101617008,0.2149582505,0.0767739713,0.0154385110,0.2359559834,0.1655505002,0.0820464492,0.0838360935,0.1118897870,0.1201274768,0.0627664179,0.0655174330,0.0205648765,0.0205819495,0.1984876245,0.0000000000,0.0000000000,0.0603015572,0.0984931067,0.1266088486,0.1183860227,0.1046480909,0.0000000072,-0.2255911231,-0.3169615567,-0.0949507281,-0.1405915320,-0.0249742530,0.0035003263,-0.0728547499,-0.0249690544,0.0018178814
22:40:44:48.971,61,0.0000000000,0.0000000000,0.0000000000,0.1108742058,0.0604423769,0.1937091351,0.4308375418,0.0000000000,0.0000000000,0.2217823714,0.0000000000,0.0600376986,0.1939326227,0.4307527244,0.0342102274,0.0092780869,0.0000000000,0.0516905934,0.0632971525,0.1876977086,0.1243582815,0.0000000000,0.0092932042,0.0000000000,0.0000000000,0.1482107639,0.0968671739,0.0370749198,0.0415839553,0.2143456787,0.2192390561,0.0797163844,0.0154228704,0.2374231070,0.1670864224,0.0812931284,0.0830474347,0.1126775593,0.1211756095,0.0631668940,0.0659146979,0.0214347616,0.0214485265,0.1965880841,0.0000000000,0.0000000000,0.0604265779,0.0962588787,0.1238316074,0.1150326654,0.1027543321,0.0000000110,-0.2243946642,-0.3163527548,-0.0949028432,-0.1354323775,-0.0264385380,0.0035705147,-0.0677056164,-0.0264335386,0.0017887468
22:40:44:49.971,61,0.0000000000,0.0000000000,0.0000000000,0.1099578291,0.0575414635,0.1902595907,0.4503133893,0.0000000000,0.0000000000,0.2207874805,0.0000000000,0.0571596660,0.1904721260,0.4502445757,0.0351833627,0.0088769794,0.0000000000,0.0518052652,0.0628595874,0.1956815422,0.1192749515,0.0000000000,0.0088675804,0.0000000000,0.0000000000,0.1492338032,0.0978450626,0.0377100185,0.0421909206,0.2186874747,0.2238231897,0.0812678337,0.0154114980,0.2378356755,0.1676972955,0.0805198699,0.0822588801,0.1165374145,0.1257259548,0.0645041987,0.0676866174,0.0228705350,0.0228831060,0.1956255734,0.0000000000,0.0000000000,0.0603464358,0.0947408006,0.1220395491,0.1126567498,0.1014960781,0.0000000140,-0.2228781134,-0.3170775473,-0.0943116695,-0.1348292083,-0.0251690801,0.0033839559,-0.0671482161,-0.0251639187,0.0016887976
